vehicletype,vehiclemodel,vehicleprimaryuse,vehicleregistrationnumber,label
0,124,9,12,2
2,82,9,8,2
0,124,9,7,2
2,7,9,13,2
0,81,9,14,2
2,83,9,7,2
2,83,9,2,2
0,84,9,7,2
0,124,9,16,2
0,125,9,4,2
2,83,9,7,2
0,124,9,19,2
2,7,9,3,2
0,124,9,20,2
0,124,9,15,2
2,7,9,2,2
2,83,9,7,2
0,126,9,10,2
0,124,9,2,2
0,83,9,22,2
2,83,9,13,2
0,124,9,20,2
0,124,9,7,2
0,89,9,2,2
0,124,9,3,2
2,83,9,11,2
0,84,9,6,2
2,7,9,8,2
0,124,9,6,2
0,84,9,8,2
0,125,9,8,2
0,81,9,2,2
0,124,9,10,2
0,84,9,3,2
2,82,9,2,2
2,7,9,6,2
0,84,9,2,2
0,124,9,14,2
2,83,9,8,2
0,124,9,11,2
0,124,9,6,2
0,89,9,2,2
2,7,9,1,2
2,7,9,6,2
0,124,9,20,2
0,124,9,18,2
0,125,9,5,2
2,7,9,4,2
0,126,9,4,2
0,124,9,1,2
0,124,9,10,2
0,124,9,9,2
0,83,9,19,2
2,82,9,1,2
2,83,9,4,2
2,82,9,3,2
0,126,9,5,2
2,7,9,7,2
0,83,9,20,2
0,125,9,3,2
0,81,9,2,2
2,82,9,8,2
0,126,9,6,2
2,83,9,14,2
0,124,9,12,2
0,81,9,8,2
2,7,9,9,2
0,81,9,10,2
2,82,9,3,2
0,124,9,8,2
0,124,9,15,2
0,81,9,8,2
0,124,9,19,2
2,82,9,2,2
0,124,9,21,2
2,9,9,1,2
0,124,9,2,2
0,124,9,17,2
2,83,9,2,2
0,124,9,14,2
2,83,9,7,2
0,124,9,2,2
0,126,9,5,2
0,81,9,2,2
2,7,9,1,2
0,124,9,6,2
0,124,9,3,2
2,7,9,6,2
0,124,9,17,2
2,83,9,3,2
2,83,9,3,2
2,7,9,14,2
0,124,9,11,2
0,126,9,3,2
0,124,9,1,2
0,126,9,10,2
0,124,9,13,2
0,125,9,1,2
0,89,9,1,2
0,124,1,1,2
0,124,9,1,2
0,124,9,3,2
0,124,9,1,2
2,7,9,6,2
0,81,9,3,2
2,7,9,2,2
2,83,9,1,2
0,81,9,2,2
0,84,9,10,2
2,82,9,2,2
0,126,9,5,2
2,7,9,11,2
0,124,9,7,2
0,124,9,8,2
0,83,9,21,2
2,7,9,10,2
0,124,9,1,2
0,126,9,2,2
0,124,9,20,2
2,7,9,9,2
0,126,9,4,2
2,83,9,1,2
2,7,9,10,2
2,82,9,7,2
2,7,9,3,2
2,83,9,6,2
2,7,9,5,2
0,124,9,17,2
2,82,9,8,2
2,7,9,9,2
0,81,9,1,2
2,7,9,1,2
0,124,9,7,2
2,83,9,13,2
0,125,9,3,2
2,82,9,13,2
0,89,9,5,2
2,7,9,3,2
2,7,9,3,2
2,83,9,14,2
0,81,9,6,2
2,83,9,10,2
0,124,9,4,2
2,7,9,12,2
0,124,1,1,2
0,124,9,1,2
2,7,9,2,2
2,7,9,1,2
2,83,9,7,2
2,7,9,1,2
0,124,9,11,2
0,81,9,1,2
2,83,9,3,2
2,83,9,9,2
0,126,9,3,2
2,7,9,3,2
0,125,9,1,2
0,124,9,3,2
2,9,9,2,2
2,83,9,2,2
0,83,9,23,2
0,124,9,11,2
2,83,9,14,2
0,124,9,11,2
2,83,9,1,2
2,7,9,4,2
0,125,9,4,2
0,81,9,11,2
0,124,9,12,2
0,89,9,2,2
2,82,9,13,2
0,124,9,19,2
0,89,9,4,2
0,124,9,17,2
0,125,9,4,2
2,82,9,2,2
2,83,9,1,2
0,81,9,14,2
0,124,9,14,2
2,128,9,3,5
2,117,9,2,5
0,129,9,24,5
2,0,9,4,5
2,128,9,28,5
2,128,9,2,5
0,129,9,13,5
2,128,9,6,5
0,129,9,2,5
2,128,9,12,5
2,117,9,11,5
2,128,9,19,5
2,2,9,4,5
2,117,9,7,5
2,128,9,9,5
2,128,1,1,5
2,130,9,4,5
2,3,9,1,5
0,131,9,9,5
2,128,9,8,5
0,131,9,8,5
2,118,9,42,5
0,129,9,6,5
2,128,1,2,5
2,118,9,15,5
2,128,9,17,5
2,118,9,34,5
2,3,9,3,5
2,118,9,45,5
2,118,9,12,5
2,118,9,2,5
2,117,9,3,5
2,0,9,4,5
2,128,9,5,5
2,118,9,8,5
0,129,9,39,5
0,129,9,28,5
2,118,9,18,5
0,128,9,2,5
2,128,9,15,5
2,117,9,1,5
0,131,9,12,5
2,0,9,10,5
0,129,9,6,5
0,129,9,17,5
2,118,9,4,5
0,129,9,11,5
2,118,9,19,5
0,131,9,12,5
2,128,9,20,5
2,128,9,17,5
2,118,9,33,5
2,118,9,13,5
2,128,9,8,5
2,118,9,12,5
0,129,9,3,5
0,131,9,10,5
2,128,9,6,5
0,131,9,14,5
2,128,9,16,5
2,0,9,4,5
2,3,9,2,5
2,118,9,20,5
2,2,9,2,5
0,128,9,2,5
2,128,9,17,5
2,0,9,10,5
2,118,1,1,5
2,118,9,16,5
0,129,9,19,5
2,0,9,15,5
2,130,9,2,5
2,2,9,1,5
2,3,9,3,5
2,5,9,2,5
2,118,9,24,5
2,0,9,9,5
2,128,9,38,5
0,128,9,14,5
2,0,9,1,5
2,128,9,12,5
0,129,9,29,5
2,118,9,17,5
2,118,9,1,5
2,3,9,1,5
0,128,9,3,5
2,3,9,4,5
2,128,9,20,5
2,128,9,27,5
2,0,9,14,5
0,129,9,3,5
2,0,9,11,5
0,129,9,12,5
2,2,9,3,5
2,128,9,41,5
2,117,9,8,5
2,118,9,1,5
2,130,9,3,5
2,118,9,1,5
0,129,9,22,5
0,129,9,5,5
2,0,9,4,5
2,117,9,6,5
2,118,9,12,5
2,118,9,42,5
2,118,9,7,5
0,129,9,15,5
2,0,9,6,5
2,118,9,26,5
2,118,9,18,5
0,129,9,32,5
2,0,9,13,5
0,131,9,14,5
2,130,9,2,5
0,131,9,13,5
0,129,9,37,5
2,118,9,31,5
0,131,9,2,5
2,118,9,4,5
2,2,1,1,5
2,118,9,16,5
0,128,9,14,5
0,128,9,8,5
0,128,9,2,5
0,129,9,3,5
0,128,9,7,5
0,129,9,29,5
0,131,9,10,5
2,117,9,5,5
2,128,1,2,5
2,128,9,6,5
0,131,9,8,5
0,128,9,1,5
0,128,9,9,5
0,128,9,1,5
2,118,9,18,5
2,118,9,19,5
2,118,9,8,5
0,128,1,1,5
2,0,9,6,5
2,118,9,8,5
2,2,1,1,5
2,0,9,13,5
2,117,9,5,5
2,128,9,21,5
0,128,9,15,5
2,128,9,7,5
2,128,9,6,5
2,130,9,2,5
0,131,9,11,5
2,0,9,7,5
2,118,9,24,5
0,128,9,14,5
0,128,9,9,5
2,118,9,14,5
2,2,9,8,5
0,128,9,1,5
2,118,9,43,5
0,131,9,1,5
2,130,9,1,5
0,131,9,10,5
2,3,9,1,5
2,118,9,41,5
2,117,9,12,5
2,118,9,1,5
0,129,9,2,5
2,128,9,36,5
2,118,9,12,5
2,118,9,29,5
0,129,9,9,5
0,128,9,2,5
2,118,9,32,5
2,118,9,14,5
0,129,9,8,5
2,2,9,4,5
2,128,9,1,5
0,131,9,15,5
2,118,9,8,5
2,0,9,2,5
0,128,9,2,5
0,129,9,31,5
2,117,9,10,5
2,2,9,9,5
2,118,9,11,5
2,118,9,28,5
0,128,9,2,5
0,129,9,25,5
0,129,9,20,5
2,128,9,18,5
2,118,9,16,5
2,130,9,4,5
0,129,9,16,5
0,131,9,9,5
2,118,9,11,5
2,2,9,9,5
2,128,9,21,5
0,129,9,34,5
0,129,9,6,5
2,118,9,3,5
2,2,9,6,5
0,128,9,5,5
2,117,9,5,5
0,128,9,6,5
0,131,9,9,5
0,129,9,9,5
2,128,9,19,5
2,128,9,9,5
0,131,9,4,5
2,117,9,11,5
0,131,9,12,5
2,117,9,9,5
0,128,9,1,5
0,131,9,9,5
0,131,9,4,5
2,128,9,7,5
0,131,9,1,5
2,117,9,8,5
2,0,9,13,5
0,131,9,4,5
2,2,9,4,5
2,118,9,24,5
2,118,9,23,5
2,2,1,2,5
0,128,9,1,5
2,128,9,21,5
2,118,9,3,5
2,118,1,2,5
2,2,9,3,5
2,128,1,1,5
2,118,9,11,5
2,118,9,29,5
0,129,9,5,5
0,129,9,19,5
2,118,9,4,5
2,130,9,5,5
0,129,9,13,5
2,117,9,6,5
2,128,9,18,5
0,131,9,11,5
2,2,9,3,5
0,129,9,10,5
2,118,1,2,5
0,129,9,3,5
2,128,9,19,5
0,131,9,10,5
0,131,9,8,5
0,129,9,20,5
2,128,1,1,5
0,128,1,1,5
0,131,9,2,5
0,128,9,1,5
2,128,9,19,5
2,118,9,27,5
2,128,9,22,5
0,129,9,20,5
2,118,9,17,5
2,117,9,4,5
2,118,9,16,5
2,118,9,2,5
2,118,9,22,5
2,118,9,32,5
2,3,9,3,5
2,3,9,3,5
2,128,9,23,5
0,129,9,2,5
0,131,9,8,5
2,128,9,12,5
0,129,9,9,5
2,128,9,23,5
0,128,9,3,5
2,118,9,28,5
2,118,9,31,5
2,128,9,20,5
0,131,9,16,5
2,118,9,2,5
2,118,1,2,5
2,2,9,4,5
2,2,9,4,5
2,118,9,22,5
2,128,9,2,5
2,130,9,2,5
0,131,9,11,5
2,118,9,40,5
0,128,1,1,5
0,129,9,14,5
2,0,9,6,5
2,118,9,4,5
0,131,9,11,5
2,117,9,3,5
2,130,9,2,5
0,128,9,10,5
2,128,9,13,5
2,2,9,2,5
0,129,9,8,5
2,3,9,2,5
2,118,9,10,5
0,131,9,10,5
0,129,9,9,5
0,131,9,2,5
2,128,9,58,5
0,129,9,23,5
2,117,9,1,5
2,118,9,29,5
2,128,9,8,5
0,131,9,4,5
2,130,9,2,5
2,128,9,12,5
2,118,9,5,5
2,118,1,1,5
2,118,9,11,5
2,2,1,2,5
2,0,9,15,5
2,118,9,21,5
0,131,9,1,5
0,129,9,29,5
2,2,9,3,5
2,118,1,1,5
2,117,9,1,5
0,128,9,5,5
0,128,9,5,5
0,129,9,25,5
0,129,9,35,5
0,129,9,6,5
2,117,9,9,5
2,118,9,26,5
2,128,9,43,5
2,118,9,24,5
2,117,9,11,5
2,0,9,13,5
2,118,9,1,5
2,118,9,29,5
2,0,9,11,5
0,128,9,1,5
0,128,9,11,5
2,128,9,18,5
2,0,9,7,5
0,129,9,2,5
2,128,9,15,5
0,131,9,2,5
2,128,9,7,5
2,118,1,1,5
0,131,9,5,5
0,128,9,2,5
0,129,9,11,5
0,128,9,3,5
0,129,9,18,5
2,0,9,1,5
2,118,9,6,5
0,129,9,5,5
2,3,9,1,5
0,128,9,6,5
0,128,9,6,5
2,128,9,2,5
2,128,9,19,5
2,130,9,2,5
2,118,9,20,5
0,129,9,5,5
2,0,9,3,5
2,128,9,8,5
2,2,9,2,5
0,128,9,10,5
2,130,9,2,5
2,128,9,13,5
0,128,1,1,5
0,129,9,28,5
0,129,9,5,5
2,118,9,26,5
0,131,9,8,5
2,0,9,4,5
0,128,9,13,5
2,128,9,1,5
0,131,9,15,5
2,118,9,7,5
2,128,9,23,5
2,128,9,21,5
2,118,9,22,5
0,128,9,1,5
2,130,9,2,5
0,128,9,11,5
0,129,9,24,5
0,129,9,24,5
0,129,9,18,5
0,131,9,12,5
2,0,9,13,5
0,129,9,16,5
0,129,9,3,5
2,118,9,3,5
2,118,9,19,5
0,131,9,11,5
2,118,9,2,5
2,117,9,14,5
0,131,9,1,5
2,2,9,3,5
2,118,9,12,5
0,129,9,5,5
0,129,9,28,5
2,118,9,16,5
0,129,9,18,5
2,118,9,8,5
2,128,9,6,5
2,118,9,48,5
2,2,9,2,5
2,118,9,25,5
0,128,9,14,5
0,129,9,12,5
2,117,9,4,5
0,129,9,12,5
2,117,9,11,5
2,128,1,1,5
2,128,9,5,5
0,129,9,36,5
2,3,9,2,5
0,128,9,4,5
2,128,9,22,5
2,118,9,44,5
2,118,9,18,5
2,117,9,3,5
2,0,9,9,5
2,118,9,11,5
2,128,9,7,5
2,128,9,24,5
2,118,9,12,5
0,131,9,3,5
0,131,9,3,5
2,118,9,10,5
0,131,9,14,5
2,118,9,13,5
2,3,9,2,5
0,129,9,18,5
0,129,9,5,5
2,118,9,20,5
2,117,9,9,5
2,117,9,12,5
2,118,9,45,5
0,128,9,11,5
2,117,9,2,5
2,128,9,4,5
2,118,9,4,5
2,118,9,29,5
0,128,9,8,5
2,0,9,12,5
0,128,9,9,5
2,128,1,1,5
2,117,9,9,5
2,130,9,2,5
2,2,9,9,5
0,129,9,19,5
0,128,9,6,5
2,118,9,11,5
2,118,1,2,5
2,118,9,17,5
2,0,9,1,5
0,128,9,12,5
0,131,9,1,5
2,130,9,1,5
0,129,9,6,5
2,128,9,11,5
2,118,9,42,5
2,118,9,8,5
2,118,9,24,5
2,118,9,2,5
2,118,9,3,5
2,0,9,3,5
2,128,9,3,5
2,128,9,4,5
0,131,9,13,5
0,131,9,8,5
2,128,9,20,5
2,128,9,19,5
2,0,9,4,5
2,4,9,1,5
0,129,9,12,5
0,131,9,13,5
0,129,9,4,5
2,118,9,5,5
2,128,9,38,5
0,131,9,16,5
0,131,9,7,5
2,118,9,23,5
0,128,9,13,5
2,117,9,5,5
2,3,9,3,5
0,129,9,17,5
2,128,9,1,5
2,118,9,25,5
2,118,9,7,5
0,129,9,1,5
2,118,9,5,5
2,118,9,9,5
0,128,9,7,5
2,0,9,11,5
0,131,9,12,5
2,0,9,16,5
2,117,9,4,5
0,129,9,13,5
0,129,9,5,5
0,129,9,35,5
2,2,9,7,5
2,117,9,7,5
0,129,9,23,5
2,118,9,23,5
0,131,9,8,5
0,129,9,4,5
0,128,9,5,5
0,131,9,14,5
2,128,9,3,5
2,0,9,5,5
2,0,9,9,5
2,117,9,1,5
2,2,9,4,5
0,129,9,7,5
0,129,9,11,5
0,128,9,1,5
2,128,9,6,5
2,130,9,2,5
2,3,9,1,5
2,118,9,37,5
0,131,9,3,5
2,128,9,42,5
0,131,9,14,5
2,130,9,1,5
0,131,9,7,5
0,129,9,7,5
0,128,9,2,5
2,118,9,4,5
2,128,9,10,5
0,128,9,6,5
2,0,9,3,5
2,128,9,19,5
2,128,1,2,5
2,0,9,1,5
2,118,9,27,5
0,131,9,12,5
0,131,9,12,5
0,129,9,15,5
2,130,9,3,5
2,117,9,4,5
0,129,9,2,5
2,128,9,13,5
2,130,9,2,5
0,128,9,2,5
0,131,9,3,5
0,128,9,1,5
2,128,9,1,5
2,128,9,54,5
2,0,9,15,5
0,131,9,13,5
0,129,9,9,5
2,2,1,1,5
0,128,9,10,5
0,129,9,13,5
0,129,9,4,5
2,128,9,44,5
0,129,9,5,5
2,118,9,22,5
2,118,9,1,5
2,2,9,1,5
2,118,9,22,5
2,128,9,25,5
2,0,9,2,5
2,118,9,20,5
2,118,9,21,5
2,128,9,13,5
2,118,9,34,5
2,0,9,13,5
2,118,9,19,5
2,128,9,12,5
2,118,1,1,5
0,129,9,20,5
0,128,9,1,5
2,128,9,10,5
0,129,9,20,5
0,131,9,14,5
2,128,9,4,5
2,118,9,8,5
0,129,9,27,5
2,118,9,29,5
2,128,9,12,5
2,118,9,33,5
2,117,9,2,5
2,118,9,30,5
0,131,9,2,5
2,130,9,4,5
2,118,9,22,5
2,128,9,12,5
2,117,9,7,5
2,118,9,20,5
2,117,9,7,5
2,128,9,15,5
0,129,9,11,5
0,129,9,15,5
2,0,9,3,5
2,118,9,6,5
0,129,9,12,5
2,3,9,1,5
2,2,9,7,5
2,0,9,14,5
2,113,9,16,8
0,17,1,6,8
0,17,9,92,8
0,105,9,4,8
2,113,9,23,8
2,113,9,7,8
0,17,9,42,8
2,113,9,6,8
0,17,2,1,8
2,113,9,25,8
0,17,9,9,8
2,113,2,9,8
0,17,2,13,8
0,17,9,35,8
2,113,9,17,8
0,17,2,3,8
2,113,9,17,8
0,16,9,24,8
0,17,9,29,8
2,113,9,13,8
0,17,9,29,8
0,17,9,1,8
0,16,9,2,8
0,17,9,11,8
0,17,9,2,8
0,17,9,10,8
0,16,9,13,8
0,17,1,1,8
2,113,9,25,8
0,16,9,36,8
0,17,9,60,8
2,113,9,27,8
0,17,9,35,8
0,17,9,23,8
2,113,9,5,8
2,113,9,41,8
0,17,9,46,8
0,16,9,36,8
0,17,9,40,8
0,17,9,27,8
2,113,2,2,8
2,113,9,43,8
0,17,1,1,8
0,17,1,2,8
0,17,9,56,8
0,16,9,16,8
0,17,9,70,8
2,113,9,2,8
0,16,9,38,8
0,17,9,38,8
0,16,9,38,8
0,17,9,41,8
0,16,9,25,8
2,113,9,38,8
0,105,9,1,8
0,16,9,31,8
0,17,9,19,8
2,113,9,13,8
0,17,2,6,8
0,16,2,6,8
0,17,9,42,8
2,113,9,6,8
0,16,9,38,8
0,17,1,1,8
0,105,9,6,8
0,17,1,2,8
0,17,2,17,8
0,17,9,17,8
2,113,9,2,8
0,105,9,3,8
0,17,9,44,8
0,17,9,28,8
0,17,9,38,8
0,17,9,55,8
0,17,2,13,8
2,113,2,1,8
0,17,9,15,8
0,16,9,37,8
2,113,9,38,8
0,17,2,1,8
0,17,1,6,8
0,17,9,45,8
0,17,9,75,8
2,113,9,11,8
2,113,2,8,8
2,113,2,4,8
0,17,9,64,8
0,17,9,41,8
0,16,9,24,8
0,17,1,1,8
0,95,9,1,8
0,17,1,1,8
2,113,9,39,8
2,113,9,22,8
0,16,9,4,8
0,16,9,20,8
0,17,1,1,8
0,17,9,44,8
0,17,9,20,8
2,113,2,1,8
0,17,9,24,8
2,113,9,26,8
2,113,9,12,8
0,16,9,38,8
2,113,9,30,8
0,17,9,93,8
0,16,2,7,8
0,105,9,4,8
0,17,9,33,8
0,17,9,28,8
2,113,2,3,8
2,113,9,40,8
0,17,9,43,8
0,17,9,6,8
0,17,9,37,8
0,17,9,51,8
0,17,9,49,8
0,17,2,11,8
0,16,9,21,8
2,113,9,3,8
0,16,9,8,8
0,16,9,2,8
2,113,9,29,8
0,17,9,53,8
2,113,9,2,8
0,17,9,14,8
0,17,9,3,8
2,113,9,8,8
2,113,9,21,8
2,113,9,2,8
0,16,2,2,8
2,113,9,3,8
0,16,9,36,8
0,16,9,18,8
0,17,1,3,8
0,17,9,10,8
2,113,9,15,8
0,17,9,41,8
0,17,9,30,8
2,113,9,4,8
2,113,9,20,8
0,17,2,6,8
0,17,9,32,8
0,17,9,16,8
0,17,9,29,8
0,17,9,13,8
0,17,9,3,8
0,17,9,15,8
0,16,9,2,8
0,17,9,12,8
2,113,9,28,8
2,113,9,8,8
2,113,9,6,8
2,113,9,12,8
2,113,9,10,8
0,16,9,16,8
0,17,9,45,8
0,16,9,13,8
2,113,9,9,8
2,113,9,4,8
0,17,9,22,8
0,105,9,6,8
0,17,2,16,8
2,113,2,1,8
0,16,9,12,8
2,113,9,17,8
0,17,2,1,8
0,16,9,24,8
2,113,2,1,8
0,17,9,75,8
0,16,9,7,8
0,17,9,43,8
0,17,2,3,8
0,17,9,72,8
0,17,9,28,8
0,17,9,30,8
0,16,9,2,8
0,17,9,2,8
2,113,9,29,8
0,17,9,21,8
0,16,9,2,8
0,17,2,11,8
0,16,9,26,8
0,16,9,6,8
0,17,9,17,8
2,113,2,7,8
2,113,9,2,8
0,16,9,37,8
0,17,9,22,8
0,17,9,64,8
0,17,9,27,8
0,17,9,24,8
0,17,2,17,8
0,17,9,80,8
2,113,9,43,8
0,105,9,2,8
0,17,9,40,8
2,113,9,15,8
0,17,9,57,8
0,17,9,51,8
0,17,2,4,8
0,105,9,6,8
2,113,9,28,8
0,17,9,49,8
0,17,9,36,8
2,113,9,18,8
2,113,9,44,8
2,113,9,12,8
0,17,1,1,8
2,113,9,20,8
0,16,9,18,8
0,17,9,52,8
0,105,9,4,8
2,113,9,18,8
0,16,9,9,8
0,17,9,39,8
0,17,2,1,8
0,17,9,25,8
0,17,2,17,8
0,16,9,6,8
0,17,9,41,8
0,16,9,9,8
2,113,9,6,8
2,113,9,50,8
0,17,9,24,8
0,17,2,13,8
0,16,9,10,8
0,16,9,38,8
0,17,2,13,8
0,17,9,35,8
0,17,1,6,8
0,17,9,28,8
0,17,9,31,8
2,113,9,28,8
2,113,9,2,8
2,113,9,35,8
0,17,2,12,8
0,17,9,13,8
0,17,9,8,8
0,16,9,38,8
0,17,9,38,8
0,17,1,1,8
0,17,9,74,8
2,113,9,43,8
2,113,9,30,8
0,17,9,27,8
0,17,9,45,8
0,17,9,33,8
0,17,9,11,8
0,17,9,43,8
0,17,9,16,8
0,105,9,7,8
2,113,9,34,8
0,16,2,6,8
2,113,9,29,8
0,17,1,1,8
0,17,9,30,8
0,17,9,70,8
0,16,9,9,8
0,17,2,2,8
0,17,9,30,8
2,113,9,48,8
0,17,9,30,8
2,113,9,26,8
0,17,9,21,8
2,113,9,12,8
0,16,9,10,8
0,17,2,7,8
0,17,9,6,8
0,17,9,40,8
2,113,9,30,8
0,17,1,6,8
0,16,9,14,8
0,17,1,1,8
0,17,1,2,8
2,113,9,11,8
0,17,2,2,8
0,17,2,20,8
0,16,9,4,8
2,113,2,5,8
0,17,9,51,8
2,113,9,11,8
0,17,9,1,8
0,17,9,32,8
2,113,9,27,8
2,113,9,39,8
0,16,9,7,8
0,17,9,43,8
2,113,9,35,8
0,17,2,15,8
0,17,9,19,8
0,17,9,35,8
2,113,9,16,8
2,113,9,2,8
0,17,1,1,8
2,113,2,1,8
0,17,9,30,8
0,17,9,46,8
0,17,9,12,8
2,113,9,33,8
0,16,9,17,8
0,17,1,5,8
2,113,9,9,8
0,105,9,1,8
2,113,9,25,8
0,17,9,19,8
0,16,9,2,8
0,17,9,2,8
0,17,9,60,8
0,16,9,19,8
0,16,9,24,8
2,113,9,45,8
2,113,9,27,8
0,16,9,32,8
2,113,9,43,8
0,17,9,48,8
2,113,9,19,8
2,113,9,47,8
2,113,9,11,8
2,113,9,24,8
2,113,9,2,8
0,17,9,24,8
0,17,9,29,8
0,17,9,27,8
0,16,9,4,8
2,113,9,53,8
0,17,9,52,8
0,16,9,5,8
0,17,9,65,8
0,17,9,19,8
0,17,9,28,8
0,16,9,5,8
2,113,9,43,8
2,113,2,2,8
2,113,2,3,8
0,17,9,87,8
2,113,9,52,8
0,16,2,4,8
0,17,9,13,8
0,16,9,14,8
0,17,9,58,8
0,17,9,33,8
0,17,9,23,8
0,17,2,11,8
0,16,9,24,8
0,17,9,31,8
0,17,9,45,8
0,16,9,6,8
0,17,9,31,8
0,17,9,46,8
2,113,2,1,8
0,17,9,11,8
0,17,9,7,8
0,17,2,1,8
2,113,9,33,8
0,17,9,52,8
2,113,9,20,8
0,17,9,28,8
0,17,2,19,8
0,17,2,16,8
0,16,9,28,8
0,95,9,1,8
0,17,9,55,8
2,113,9,37,8
2,113,9,38,8
0,17,9,37,8
2,113,9,38,8
2,113,9,11,8
2,113,9,19,8
0,95,1,1,8
2,113,9,26,8
2,113,9,16,8
2,113,9,58,8
0,16,2,7,8
2,113,2,8,8
2,113,9,13,8
0,17,9,20,8
2,113,2,1,8
2,113,9,1,8
2,113,5,1,8
0,17,9,32,8
0,17,9,60,8
0,17,1,1,8
2,113,9,42,8
0,17,2,20,8
0,16,9,1,8
0,17,9,12,8
0,17,9,18,8
2,113,9,13,8
0,16,9,8,8
2,113,9,38,8
0,105,9,3,8
2,113,9,10,8
0,17,1,6,8
0,17,9,31,8
2,113,9,16,8
2,113,2,1,8
0,17,9,94,8
0,17,9,54,8
0,17,9,56,8
0,16,9,24,8
0,17,2,11,8
0,17,9,47,8
0,16,9,21,8
2,113,9,27,8
0,17,9,49,8
0,16,9,39,8
0,17,2,1,8
2,113,9,27,8
0,17,9,37,8
0,16,9,12,8
0,17,2,11,8
0,17,9,60,8
0,16,2,7,8
0,17,9,60,8
0,17,9,19,8
0,17,9,56,8
0,17,9,16,8
2,113,9,10,8
2,113,9,23,8
0,17,9,19,8
0,17,9,35,8
2,113,9,8,8
0,17,9,40,8
0,17,9,34,8
0,16,9,6,8
0,16,9,28,8
0,17,9,7,8
0,17,2,2,8
2,113,9,5,8
0,17,9,49,8
2,113,9,47,8
2,113,9,12,8
0,105,9,2,8
0,17,9,37,8
0,17,9,41,8
0,17,1,7,8
0,17,9,45,8
0,17,9,8,8
2,113,9,8,8
0,105,9,4,8
0,17,9,60,8
0,16,9,11,8
2,113,9,49,8
0,17,9,7,8
0,16,9,20,8
0,16,9,38,8
0,17,2,6,8
2,113,9,38,8
0,16,9,6,8
0,16,2,7,8
2,113,9,58,8
2,113,9,40,8
0,17,9,75,8
2,113,9,25,8
2,113,9,1,8
2,113,9,42,8
2,113,9,4,8
2,113,9,17,8
2,113,9,28,8
2,113,9,22,8
0,17,1,1,8
2,113,9,3,8
0,17,2,3,8
2,113,9,39,8
2,113,9,16,8
0,17,9,64,8
2,113,9,41,8
2,113,9,11,8
0,17,9,61,8
0,17,9,27,8
0,17,2,7,8
2,113,9,37,8
0,105,9,1,8
2,113,9,45,8
2,113,9,16,8
0,17,9,54,8
2,113,5,1,8
2,113,9,26,8
2,113,9,41,8
0,16,9,10,8
2,113,9,27,8
2,113,9,31,8
0,17,2,3,8
2,113,9,18,8
2,113,9,5,8
0,16,9,7,8
0,17,9,47,8
2,113,9,39,8
2,113,9,38,8
0,17,2,2,8
0,16,9,24,8
0,17,9,39,8
0,16,9,8,8
0,17,1,3,8
0,17,9,2,8
0,17,9,71,8
0,16,9,8,8
0,17,9,28,8
0,16,9,6,8
0,17,9,36,8
2,113,2,1,8
0,17,9,12,8
0,17,1,1,8
0,17,9,70,8
2,113,9,14,8
0,16,9,14,8
0,17,9,17,8
0,16,2,2,8
2,113,9,34,8
0,105,9,2,8
2,113,9,10,8
0,17,1,1,8
0,17,1,1,8
2,113,9,47,8
0,17,9,65,8
0,17,9,42,8
0,16,2,6,8
0,16,9,2,8
0,105,9,6,8
0,17,1,3,8
0,16,9,7,8
0,17,1,6,8
0,17,9,55,8
0,16,9,19,8
2,113,9,12,8
0,17,2,1,8
2,113,9,1,8
0,17,2,3,8
0,17,9,45,8
2,113,9,42,8
0,17,2,12,8
0,17,9,38,8
0,17,9,71,8
0,16,9,28,8
0,17,9,29,8
2,113,9,22,8
2,113,2,1,8
0,17,9,10,8
0,16,9,28,8
0,16,9,8,8
2,113,2,2,8
0,16,9,41,8
0,16,9,8,8
2,113,9,1,8
0,17,9,27,8
0,17,9,54,8
0,17,2,17,8
2,113,9,2,8
2,113,9,24,8
2,113,2,6,8
0,17,9,23,8
2,113,9,37,8
0,17,9,11,8
2,113,9,36,8
0,17,9,20,8
0,17,1,1,8
0,16,9,17,8
0,17,9,73,8
2,113,9,1,8
0,17,9,6,8
0,17,2,3,8
2,113,9,31,8
2,113,9,3,8
0,17,2,16,8
2,113,9,49,8
0,95,9,2,8
2,113,9,15,8
2,113,9,29,8
0,16,9,3,8
0,16,9,23,8
0,16,9,25,8
0,17,9,26,8
2,113,9,2,8
0,17,9,42,8
0,16,9,17,8
0,17,9,58,8
0,16,2,3,8
2,113,9,53,8
2,113,9,32,8
0,17,9,14,8
0,17,9,36,8
2,113,9,22,8
2,113,9,46,8
2,113,9,55,8
2,113,9,53,8
2,113,5,1,8
0,16,9,29,8
0,16,9,6,8
0,17,2,16,8
2,40,2,3,13
0,93,12,3,13
0,41,12,18,13
2,20,1,1,13
0,70,9,2,13
2,20,2,7,13
2,47,1,2,13
0,41,12,10,13
2,20,9,11,13
0,41,12,1,13
2,47,9,22,13
2,40,2,1,13
0,44,2,1,13
0,70,9,28,13
0,109,2,18,13
2,40,9,2,13
0,44,9,2,13
0,44,9,6,13
0,70,9,22,13
0,41,12,4,13
2,47,9,21,13
0,109,2,2,13
0,70,9,3,13
0,109,2,1,13
2,20,9,22,13
2,47,9,1,13
0,70,9,28,13
0,70,9,25,13
0,70,9,28,13
0,70,9,23,13
